base_year_month,bjd,grid_1km,user_cnt
201906,용담이동,10004330601,5195
201906,용담이동,10004330602,182603
201906,용담이동,10004330701,11537
201906,용담이동,10004330702,25870
201906,용담이동,10004330801,6118
201906,용담이동,10004330802,15236
201906,용담이동,10004330803,2291
201906,용담일동,10004330801,12402
201906,용담일동,10004330802,12480
201906,용담일동,10004330803,1392
201906,우도면,10004334800,1105
201906,우도면,10004334801,13926
201906,우도면,10004334802,1594
201906,우도면,10004334803,754
201906,우도면,10004334900,1308
201906,우도면,10004334901,1395
201906,우도면,10004334902,4141
201906,우도면,10004334903,583
201906,우도면,10004335000,2951
201906,우도면,10004335001,401
201906,우도면,10004335002,769
201906,월평동,10004321397,253
201906,월평동,10004321398,2438
201906,월평동,10004321495,112
201906,월평동,10004321496,842
201906,월평동,10004321497,289
201906,월평동,10004321498,45
201906,이도이동,10004321099,5271
201906,이도이동,10004330900,1424
201906,이도이동,10004330901,67199
201906,이도이동,10004331000,86351
201906,이도이동,10004331001,37441
201906,이도이동,10004331100,23489
201906,이도이동,10004331101,10547
201906,이도일동,10004330901,23985
201906,이도일동,10004330902,27881
201906,이도일동,10004331001,3308
201906,이호이동,10004320399,617
201906,이호이동,10004330200,473
201906,이호이동,10004330300,7355
201906,이호이동,10004330400,3645
201906,이호일동,10004330200,1823
201906,이호일동,10004330201,4572
201906,이호일동,10004330300,294
201906,이호일동,10004330301,5349
201906,일도이동,10004330902,3772
201906,일도이동,10004331001,15681
201906,일도이동,10004331002,53982
201906,일도이동,10004331101,41464
201906,일도이동,10004331102,6963
201906,일도이동,10004331201,28275
201906,일도일동,10004330902,48970
201906,일도일동,10004330903,3955
201906,일도일동,10004331002,1858
201906,조천읍,10004321998,39
201906,조천읍,10004321999,544
201906,조천읍,10004322098,29
201906,조천읍,10004322192,116
201906,조천읍,10004322196,2
201906,조천읍,10004322197,578
201906,조천읍,10004322198,1453
201906,조천읍,10004322199,49
201906,조천읍,10004322293,9
201906,조천읍,10004322294,12
201906,조천읍,10004322295,47
201906,조천읍,10004322296,820
201906,조천읍,10004322297,132
201906,조천읍,10004322392,2698
201906,조천읍,10004322393,2494
201906,조천읍,10004322394,5077
201906,조천읍,10004322396,7683
201906,조천읍,10004322397,496
201906,조천읍,10004322399,19
201906,조천읍,10004322493,1181
201906,조천읍,10004322494,62
201906,조천읍,10004322593,185
201906,조천읍,10004322596,298
201906,조천읍,10004322598,1077
201906,조천읍,10004322599,588
201906,조천읍,10004322693,31
201906,조천읍,10004322695,117
201906,조천읍,10004322696,1261
201906,조천읍,10004322697,618
201906,조천읍,10004322698,68
201906,조천읍,10004322699,102
201906,조천읍,10004322793,37
201906,조천읍,10004322799,39
201906,조천읍,10004331703,47
201906,조천읍,10004331704,284
201906,조천읍,10004331705,81
201906,조천읍,10004331800,160
201906,조천읍,10004331801,51
201906,조천읍,10004331803,356
201906,조천읍,10004331804,6058
201906,조천읍,10004331805,5394
201906,조천읍,10004331900,305
201906,조천읍,10004331901,986
201906,조천읍,10004331903,51
201906,조천읍,10004331904,1656
201906,조천읍,10004331905,3221
201906,조천읍,10004331906,5
201906,조천읍,10004332000,6
201906,조천읍,10004332001,1
201906,조천읍,10004332003,2
201906,조천읍,10004332004,54
201906,조천읍,10004332005,8005
201906,조천읍,10004332006,42
201906,조천읍,10004332007,168
201906,조천읍,10004332100,874
201906,조천읍,10004332101,550
201906,조천읍,10004332103,34
201906,조천읍,10004332104,102
201906,조천읍,10004332105,1419
201906,조천읍,10004332106,3452
201906,조천읍,10004332200,218
201906,조천읍,10004332202,7
201906,조천읍,10004332204,732
201906,조천읍,10004332205,40159
201906,조천읍,10004332206,9447
201906,조천읍,10004332300,1294
201906,조천읍,10004332301,129
201906,조천읍,10004332302,77
201906,조천읍,10004332304,255
201906,조천읍,10004332305,21679
201906,조천읍,10004332306,563
201906,조천읍,10004332400,80
201906,조천읍,10004332402,1
201906,조천읍,10004332403,13
201906,조천읍,10004332404,1399
201906,조천읍,10004332405,112
201906,조천읍,10004332406,237
201906,조천읍,10004332501,23
201906,조천읍,10004332502,98
201906,조천읍,10004332504,1367
201906,조천읍,10004332506,1320
201906,조천읍,10004332602,645
201906,조천읍,10004332606,776
201906,조천읍,10004332607,26
201906,조천읍,10004332702,391
201906,추자면,10004238852,3377
201906,추자면,10004238952,232
201906,추자면,10004239050,13
201906,추자면,10004239150,94
201906,추자면,10004239151,4
201906,추자면,10004239251,13
201906,추자면,10004239252,52
201906,한경면,10004227578,3
201906,한경면,10004227580,855
201906,한경면,10004227581,115
201906,한경면,10004227582,551
201906,한경면,10004227583,117
201906,한경면,10004227679,2346
201906,한경면,10004227680,235
201906,한경면,10004227681,48
201906,한경면,10004227683,3
201906,한경면,10004227684,320
201906,한경면,10004227779,4595
201906,한경면,10004227780,377
201906,한경면,10004227783,23
201906,한경면,10004227784,765
201906,한경면,10004227785,3687
201906,한경면,10004227879,236
201906,한경면,10004227883,5
201906,한경면,10004227884,2414
201906,한경면,10004227885,28
201906,한경면,10004227886,1377
201906,한경면,10004227982,2
201906,한경면,10004227984,47
201906,한경면,10004227986,212
201906,한경면,10004227987,440
201906,한경면,10004228078,69
201906,한경면,10004228079,156
201906,한경면,10004228080,3
201906,한경면,10004228082,88
201906,한경면,10004228084,30
201906,한경면,10004228087,640
201906,한경면,10004228182,33
201906,한경면,10004228183,901
201906,한경면,10004228278,119
201906,한경면,10004228279,91
201906,한경면,10004228281,10
201906,한경면,10004228283,259
201906,한경면,10004228378,12
201906,한경면,10004228379,4
201906,한경면,10004228380,90
201906,한경면,10004228381,406
201906,한경면,10004228382,474
201906,한경면,10004228479,215
201906,한경면,10004228480,376
201906,한경면,10004228481,876
201906,한경면,10004228482,3140
201906,한경면,10004228483,1736
201906,한경면,10004228484,35
201906,한경면,10004228581,2787
201906,한경면,10004228583,231
201906,한경면,10004228680,331
201906,한경면,10004228683,1724
201906,한림읍,10004228087,155
201906,한림읍,10004228088,714
201906,한림읍,10004228188,632
201906,한림읍,10004228189,1800
201906,한림읍,10004228191,689
201906,한림읍,10004228286,13
201906,한림읍,10004228288,1318
201906,한림읍,10004228289,17177
201906,한림읍,10004228291,24
201906,한림읍,10004228385,800
201906,한림읍,10004228386,114
201906,한림읍,10004228387,2
201906,한림읍,10004228388,175
201906,한림읍,10004228389,317
201906,한림읍,10004228390,10473
201906,한림읍,10004228484,746
201906,한림읍,10004228485,94
201906,한림읍,10004228487,5
201906,한림읍,10004228488,4
201906,한림읍,10004228489,326
201906,한림읍,10004228490,219
201906,한림읍,10004228491,9904
201906,한림읍,10004228492,6268
201906,한림읍,10004228493,187
201906,한림읍,10004228585,144
201906,한림읍,10004228588,120
201906,한림읍,10004228589,5
201906,한림읍,10004228590,917
201906,한림읍,10004228591,30192
201906,한림읍,10004228592,16182
201906,한림읍,10004228593,4163
201906,한림읍,10004228594,131
201906,한림읍,10004228684,1
201906,한림읍,10004228685,9
201906,한림읍,10004228687,165
201906,한림읍,10004228688,80
201906,한림읍,10004228689,1279
201906,한림읍,10004228691,156
201906,한림읍,10004228692,2171
201906,한림읍,10004228693,197
201906,한림읍,10004228694,1248
201906,한림읍,10004228695,666
201906,한림읍,10004228785,1278
201906,한림읍,10004228791,170
201906,한림읍,10004228792,111
201906,한림읍,10004228794,373
201906,한림읍,10004228795,1123
201906,한림읍,10004228885,2240
201906,한림읍,10004228892,930
201906,한림읍,10004228893,21
201906,한림읍,10004228894,226
201906,한림읍,10004228895,203
201906,한림읍,10004229083,818
201906,한림읍,10004229084,1520
201906,한림읍,10004229384,239
201906,한림읍,10004229484,1502
201906,해안동,10004320295,107
201906,해안동,10004320296,1557
201906,해안동,10004320297,12945
201906,해안동,10004320395,58
201906,해안동,10004320396,2
201906,해안동,10004320397,29
201906,해안동,10004320398,2922
201906,해안동,10004320496,10
201906,해안동,10004320595,1339
201906,화북이동,10004331102,526
201906,화북이동,10004331200,2943
201906,화북이동,10004331201,3213
201906,화북이동,10004331202,8196
201906,화북이동,10004331300,5
201906,화북이동,10004331301,3248
201906,화북이동,10004331302,4453
201906,화북이동,10004331402,842
201906,화북일동,10004331202,521
201906,화북일동,10004331203,2678
201906,화북일동,10004331204,43
201906,화북일동,10004331302,3898
201906,화북일동,10004331303,40202
201906,화북일동,10004331304,234
201906,화북일동,10004331402,7271
201906,화북일동,10004331403,9221
201906,회천동,10004321799,1
201906,회천동,10004321898,139
201906,회천동,10004321995,4740
201906,회천동,10004321998,1623
201906,회천동,10004331601,14
201906,회천동,10004331700,5
201906,회천동,10004331701,54
201906,회천동,10004331801,224
201907,건입동,10004330902,234
201907,건입동,10004330903,36407
201907,건입동,10004331002,7459
201907,건입동,10004331003,16284
201907,건입동,10004331101,19
201907,건입동,10004331102,1850
201907,건입동,10004331103,2212
201907,건입동,10004331104,460
201907,건입동,10004331202,2952
201907,구좌읍,10004322893,377
201907,구좌읍,10004322894,1142
201907,구좌읍,10004322992,119
201907,구좌읍,10004322993,57
201907,구좌읍,10004322997,265
201907,구좌읍,10004322999,8
201907,구좌읍,10004323099,148
201907,구좌읍,10004323195,63
201907,구좌읍,10004323198,2
201907,구좌읍,10004323297,218
201907,구좌읍,10004323396,1
201907,구좌읍,10004323397,2491
201907,구좌읍,10004323398,923
201907,구좌읍,10004323497,55
201907,구좌읍,10004323599,737
201907,구좌읍,10004323897,617
201907,구좌읍,10004324499,486
201907,구좌읍,10004324599,140
201907,구좌읍,10004332605,13
201907,구좌읍,10004332606,638
201907,구좌읍,10004332607,2176
201907,구좌읍,10004332706,8
201907,구좌읍,10004332707,1592
201907,구좌읍,10004332807,910
201907,구좌읍,10004332903,1838
201907,구좌읍,10004332906,836
201907,구좌읍,10004332907,164
201907,구좌읍,10004333000,35
201907,구좌읍,10004333006,149
201907,구좌읍,10004333007,8074
201907,구좌읍,10004333107,58
201907,구좌읍,10004333202,1
201907,구좌읍,10004333204,989
201907,구좌읍,10004333205,1388
201907,구좌읍,10004333206,127
201907,구좌읍,10004333208,461
201907,구좌읍,10004333306,23
201907,구좌읍,10004333400,285
201907,구좌읍,10004333404,6
201907,구좌읍,10004333406,1346
201907,구좌읍,10004333407,13684
201907,구좌읍,10004333500,2287
201907,구좌읍,10004333506,83
201907,구좌읍,10004333507,1959
201907,구좌읍,10004333600,839
201907,구좌읍,10004333601,2
201907,구좌읍,10004333602,1862
201907,구좌읍,10004333604,242
201907,구좌읍,10004333606,1
201907,구좌읍,10004333607,460
201907,구좌읍,10004333705,3857
201907,구좌읍,10004333706,197
201907,구좌읍,10004333707,163
201907,구좌읍,10004333803,136
201907,구좌읍,10004333804,3589
201907,구좌읍,10004333805,1630
201907,구좌읍,10004333902,3
201907,구좌읍,10004333903,8127
201907,구좌읍,10004333904,3210
201907,구좌읍,10004334002,147
201907,구좌읍,10004334003,14376
201907,구좌읍,10004334004,2793
201907,구좌읍,10004334101,9
201907,구좌읍,10004334102,2
201907,구좌읍,10004334103,406
201907,구좌읍,10004334104,244
201907,구좌읍,10004334203,1358
201907,구좌읍,10004334204,725
201907,구좌읍,10004334300,1105
201907,구좌읍,10004334302,128
201907,구좌읍,10004334303,45
201907,구좌읍,10004334304,235
201907,구좌읍,10004334400,634
201907,구좌읍,10004334401,1
201907,구좌읍,10004334402,113
201907,구좌읍,10004334403,115
201907,구좌읍,10004334500,653
201907,구좌읍,10004334501,526
201907,내도동,10004320199,61
201907,내도동,10004330100,3620
201907,내도동,10004330101,86
201907,내도동,10004330200,594
201907,노형동,10004320398,5387
201907,노형동,10004320399,4288
201907,노형동,10004320497,136
201907,노형동,10004320498,32557
201907,노형동,10004320499,68108
201907,노형동,10004320595,2509
201907,노형동,10004320596,960
201907,노형동,10004320597,5123
201907,노형동,10004320598,27906
201907,노형동,10004320599,142103
201907,노형동,10004320693,73
201907,노형동,10004330400,42547
201907,노형동,10004330500,44870
201907,도남동,10004320899,30
201907,도남동,10004320998,135
201907,도남동,10004320999,32667
201907,도남동,10004330800,2290
201907,도남동,10004330900,61987
201907,도남동,10004330901,2199
201907,도남동,10004331000,1720
201907,도두이동,10004330402,337
201907,도두이동,10004330500,2632
201907,도두이동,10004330501,1979
201907,도두이동,10004330502,1700
201907,도두이동,10004330600,33
201907,도두이동,10004330601,73
201907,도두일동,10004330301,8777
201907,도두일동,10004330302,3983
201907,도두일동,10004330400,6761
201907,도두일동,10004330401,6242
201907,도두일동,10004330402,5558
201907,도두일동,10004330500,77
201907,도두일동,10004330501,1884
201907,도련이동,10004331502,3337
201907,도련이동,10004331503,1761
201907,도련이동,10004331603,106
201907,도련일동,10004331401,1683
201907,도련일동,10004331402,7999
201907,도련일동,10004331403,28274
201907,도련일동,10004331500,582
201907,도련일동,10004331501,39
201907,도련일동,10004331502,6342
201907,도평동,10004320298,10
201907,도평동,10004320299,1511
201907,도평동,10004320397,973
201907,도평동,10004320398,1032
201907,도평동,10004320399,1123
201907,봉개동,10004321599,108
201907,봉개동,10004321699,4568
201907,봉개동,10004321795,73
201907,봉개동,10004321797,1139
201907,봉개동,10004321798,89
201907,봉개동,10004321799,185
201907,봉개동,10004321895,181
201907,봉개동,10004321896,86
201907,봉개동,10004331500,13654
201907,봉개동,10004331600,4511
201907,삼도이동,10004330801,154
201907,삼도이동,10004330802,6445
201907,삼도이동,10004330803,7046
201907,삼도이동,10004330901,6440
201907,삼도이동,10004330902,16002
201907,삼도이동,10004330903,34025
201907,삼도일동,10004330801,33785
201907,삼도일동,10004330802,5377
201907,삼도일동,10004330901,13806
201907,삼양삼동,10004331403,603
201907,삼양삼동,10004331404,329
201907,삼양이동,10004331403,16459
201907,삼양이동,10004331404,912
201907,삼양이동,10004331503,17396
201907,삼양이동,10004331504,567
201907,삼양일동,10004331503,330
201907,삼양일동,10004331504,7499
201907,삼양일동,10004331603,1068
201907,삼양일동,10004331605,3
201907,아라이동,10004321099,1302
201907,아라이동,10004321198,3529
201907,아라이동,10004321199,14050
201907,아라이동,10004321296,9745
201907,아라이동,10004321299,51
201907,아라이동,10004331000,2417
201907,아라이동,10004331100,25239
201907,아라일동,10004321097,723
201907,아라일동,10004321098,7127
201907,아라일동,10004321099,16269
201907,아라일동,10004321195,153
201907,아라일동,10004321196,1778
201907,아라일동,10004321197,19759
201907,아라일동,10004321198,50126
201907,아라일동,10004321199,1762
201907,아라일동,10004321294,47
201907,아라일동,10004321295,6566
201907,아라일동,10004321296,4601
201907,아라일동,10004321395,1
201907,애월읍,10004228894,10
201907,애월읍,10004228895,8375
201907,애월읍,10004228896,118
201907,애월읍,10004228992,542
201907,애월읍,10004228993,26
201907,애월읍,10004228994,1
201907,애월읍,10004228995,3848
201907,애월읍,10004228996,2595
201907,애월읍,10004228997,20161
201907,애월읍,10004229088,4
201907,애월읍,10004229090,2
201907,애월읍,10004229092,1
201907,애월읍,10004229094,1294
201907,애월읍,10004229096,175
201907,애월읍,10004229097,22532
201907,애월읍,10004229192,100
201907,애월읍,10004229193,737
201907,애월읍,10004229194,247
201907,애월읍,10004229195,340
201907,애월읍,10004229196,24
201907,애월읍,10004229197,5300
201907,애월읍,10004229290,41
201907,애월읍,10004229292,1090
201907,애월읍,10004229293,37
201907,애월읍,10004229295,535
201907,애월읍,10004229296,1966
201907,애월읍,10004229297,14841
201907,애월읍,10004229298,2764
201907,애월읍,10004229386,87
201907,애월읍,10004229389,42
201907,애월읍,10004229393,36
201907,애월읍,10004229394,2
201907,애월읍,10004229396,382
201907,애월읍,10004229397,3096
201907,애월읍,10004229398,5677
201907,애월읍,10004229399,1159
201907,애월읍,10004229486,1060
201907,애월읍,10004229487,1609
201907,애월읍,10004229488,2545
201907,애월읍,10004229489,334
201907,애월읍,10004229491,554
201907,애월읍,10004229495,1848
201907,애월읍,10004229496,31
201907,애월읍,10004229498,3660
201907,애월읍,10004229499,4549
201907,애월읍,10004229588,24
201907,애월읍,10004229589,2
201907,애월읍,10004229590,45
201907,애월읍,10004229591,442
201907,애월읍,10004229592,17
201907,애월읍,10004229593,631
201907,애월읍,10004229594,426
201907,애월읍,10004229595,14
201907,애월읍,10004229596,31
201907,애월읍,10004229598,4702
201907,애월읍,10004229599,5471
201907,애월읍,10004229684,444
201907,애월읍,10004229691,198
201907,애월읍,10004229695,1962
201907,애월읍,10004229696,490
201907,애월읍,10004229697,8
201907,애월읍,10004229698,43
201907,애월읍,10004229699,700
201907,애월읍,10004229791,4049
201907,애월읍,10004229792,133
201907,애월읍,10004229793,462
201907,애월읍,10004229794,283
201907,애월읍,10004229795,200
201907,애월읍,10004229796,24
201907,애월읍,10004229797,173
201907,애월읍,10004229799,8014
201907,애월읍,10004229890,3
201907,애월읍,10004229891,99
201907,애월읍,10004229892,2861
201907,애월읍,10004229893,1580
201907,애월읍,10004229894,31
201907,애월읍,10004229895,127
201907,애월읍,10004229896,189
201907,애월읍,10004229897,597
201907,애월읍,10004229898,865
201907,애월읍,10004229899,32767
201907,애월읍,10004229985,1
201907,애월읍,10004229991,18
201907,애월읍,10004229992,1
201907,애월읍,10004229993,95
201907,애월읍,10004229994,306
201907,애월읍,10004229995,8
201907,애월읍,10004229996,773
201907,애월읍,10004229997,1575
201907,애월읍,10004229998,103
201907,애월읍,10004229999,8883
201907,애월읍,10004239600,1087
201907,애월읍,10004239700,44
201907,애월읍,10004239800,192
201907,애월읍,10004239900,2220
201907,애월읍,10004320093,326
201907,애월읍,10004320094,1737
201907,애월읍,10004320095,5503
201907,애월읍,10004320096,262
201907,애월읍,10004320097,81
201907,애월읍,10004320195,3763
201907,애월읍,10004320196,1152
201907,애월읍,10004320197,5173
201907,애월읍,10004320296,38
201907,애월읍,10004320297,3
201907,연동,10004320596,7
201907,연동,10004320597,1564
201907,연동,10004320598,5785
201907,연동,10004320599,18496
201907,연동,10004320696,1759
201907,연동,10004320697,8
201907,연동,10004320698,19876
201907,연동,10004320699,146873
201907,연동,10004320797,68
201907,연동,10004320798,73
201907,연동,10004320799,8824
201907,연동,10004330500,38905
201907,연동,10004330600,132834
201907,연동,10004330601,1927
201907,연동,10004330700,6169
201907,영평동,10004321298,11
201907,영평동,10004321299,81
201907,영평동,10004321394,334
201907,영평동,10004321395,1196
201907,영평동,10004321396,6460
201907,영평동,10004321397,184
201907,영평동,10004321398,2109
201907,영평동,10004321399,1
201907,영평동,10004321493,32
201907,영평동,10004321494,39
201907,영평동,10004331200,83
201907,영평동,10004331401,5
201907,오등동,10004320896,17
201907,오등동,10004320897,1693
201907,오등동,10004320996,1
201907,오등동,10004320997,8
201907,오등동,10004320998,3831
201907,오등동,10004321096,1211
201907,오등동,10004321097,2342
201907,오등동,10004321098,192
201907,오등동,10004321193,3
201907,오등동,10004321194,1925
201907,오등동,10004321195,1462
201907,오라삼동,10004320799,2053
201907,오라삼동,10004330700,10515
201907,오라삼동,10004330701,4584
201907,오라이동,10004320797,110
201907,오라이동,10004320798,4403
201907,오라이동,10004320799,5646
201907,오라이동,10004320895,2339
201907,오라이동,10004320896,110
201907,오라이동,10004320897,406
201907,오라이동,10004320898,1582
201907,오라이동,10004320899,3908
201907,오라이동,10004330700,383
201907,오라이동,10004330800,14901
201907,오라일동,10004330800,11783
201907,오라일동,10004330801,10761
201907,오라일동,10004330900,1038
201907,오라일동,10004330901,2
201907,외도이동,10004330000,7323
201907,외도이동,10004330100,488
201907,외도일동,10004229999,62
201907,외도일동,10004239900,2
201907,외도일동,10004320099,28151
201907,외도일동,10004320199,195
201907,외도일동,10004330000,38710
201907,외도일동,10004330100,612
201907,용강동,10004321598,86
201907,용담삼동,10004330502,611
201907,용담삼동,10004330503,2111
201907,용담삼동,10004330603,9607
201907,용담삼동,10004330702,1357
201907,용담삼동,10004330703,11630
201907,용담이동,10004330600,4330
201907,용담이동,10004330601,5125
201907,용담이동,10004330602,180509
201907,용담이동,10004330701,11474
201907,용담이동,10004330702,26489
201907,용담이동,10004330801,6506
201907,용담이동,10004330802,15371
201907,용담이동,10004330803,2263
201907,용담일동,10004330801,12791
201907,용담일동,10004330802,12610
201907,용담일동,10004330803,1321
201907,우도면,10004334800,1226
201907,우도면,10004334801,14253
201907,우도면,10004334802,1768
201907,우도면,10004334803,763
201907,우도면,10004334900,1717
201907,우도면,10004334901,1458
201907,우도면,10004334902,4820
201907,우도면,10004334903,683
201907,우도면,10004335000,2952
201907,우도면,10004335001,404
201907,우도면,10004335002,683
201907,월평동,10004321397,257
201907,월평동,10004321398,2562
201907,월평동,10004321495,127
201907,월평동,10004321496,994
201907,월평동,10004321497,339
201907,월평동,10004321498,63
201907,이도이동,10004321099,5377
201907,이도이동,10004330900,1623
201907,이도이동,10004330901,71802
201907,이도이동,10004331000,90152
201907,이도이동,10004331001,39397
201907,이도이동,10004331100,23627
201907,이도이동,10004331101,11347
201907,이도일동,10004330901,24532
201907,이도일동,10004330902,28367
201907,이도일동,10004331001,3430
201907,이호이동,10004320399,720
201907,이호이동,10004330200,768
201907,이호이동,10004330300,7654
201907,이호이동,10004330400,3937
201907,이호일동,10004330200,2333
201907,이호일동,10004330201,6985
201907,이호일동,10004330300,412
201907,이호일동,10004330301,5856
201907,일도이동,10004330902,4261
201907,일도이동,10004331001,17295
201907,일도이동,10004331002,56645
201907,일도이동,10004331101,42375
201907,일도이동,10004331102,7355
201907,일도이동,10004331201,28467
201907,일도일동,10004330902,49585
201907,일도일동,10004330903,3692
201907,일도일동,10004331002,2099
201907,조천읍,10004321998,44
201907,조천읍,10004321999,706
201907,조천읍,10004322098,30
201907,조천읍,10004322192,566
201907,조천읍,10004322196,4
201907,조천읍,10004322197,358
201907,조천읍,10004322198,1278
201907,조천읍,10004322199,85
201907,조천읍,10004322293,7
201907,조천읍,10004322294,48
201907,조천읍,10004322295,43
201907,조천읍,10004322296,759
201907,조천읍,10004322297,131
201907,조천읍,10004322392,2534
201907,조천읍,10004322393,2569
201907,조천읍,10004322394,4923
201907,조천읍,10004322396,6535
201907,조천읍,10004322397,256
201907,조천읍,10004322399,19
201907,조천읍,10004322493,993
201907,조천읍,10004322494,69
201907,조천읍,10004322593,146
201907,조천읍,10004322596,259
201907,조천읍,10004322598,1045
201907,조천읍,10004322599,634
201907,조천읍,10004322693,25
201907,조천읍,10004322695,114
201907,조천읍,10004322696,1480
201907,조천읍,10004322697,678
201907,조천읍,10004322698,39
201907,조천읍,10004322699,70
201907,조천읍,10004322793,39
201907,조천읍,10004322799,35
201907,조천읍,10004331703,43
201907,조천읍,10004331704,294
201907,조천읍,10004331705,102
201907,조천읍,10004331800,127
201907,조천읍,10004331801,53
201907,조천읍,10004331803,396
201907,조천읍,10004331804,6102
201907,조천읍,10004331805,5863
201907,조천읍,10004331900,359
201907,조천읍,10004331901,1096
201907,조천읍,10004331903,35
201907,조천읍,10004331904,1783
201907,조천읍,10004331905,3476
201907,조천읍,10004331906,10
201907,조천읍,10004332000,3
201907,조천읍,10004332004,61
201907,조천읍,10004332005,8307
201907,조천읍,10004332006,150
201907,조천읍,10004332007,237
201907,조천읍,10004332100,1002
201907,조천읍,10004332101,512
201907,조천읍,10004332103,44
201907,조천읍,10004332104,97
201907,조천읍,10004332105,1397
201907,조천읍,10004332106,3577
201907,조천읍,10004332200,233
201907,조천읍,10004332202,409
201907,조천읍,10004332204,805
201907,조천읍,10004332205,48886
201907,조천읍,10004332206,10270
201907,조천읍,10004332300,1441
201907,조천읍,10004332301,139
201907,조천읍,10004332302,75
201907,조천읍,10004332304,202
201907,조천읍,10004332305,23383
201907,조천읍,10004332306,730
201907,조천읍,10004332400,97
201907,조천읍,10004332402,1
201907,조천읍,10004332403,7
201907,조천읍,10004332404,1494
201907,조천읍,10004332405,144
201907,조천읍,10004332406,248
201907,조천읍,10004332501,19
201907,조천읍,10004332502,108
201907,조천읍,10004332504,852
201907,조천읍,10004332506,1398
201907,조천읍,10004332602,674
201907,조천읍,10004332606,896
201907,조천읍,10004332607,22
201907,조천읍,10004332702,408
201907,추자면,10004238852,3726
201907,추자면,10004238952,258
201907,추자면,10004239050,24
201907,추자면,10004239150,82
201907,추자면,10004239151,4
201907,추자면,10004239251,6
201907,추자면,10004239252,45
201907,한경면,10004227578,2
201907,한경면,10004227580,809
201907,한경면,10004227581,103
201907,한경면,10004227582,539
201907,한경면,10004227583,121
201907,한경면,10004227679,2366
201907,한경면,10004227680,304
201907,한경면,10004227681,54
201907,한경면,10004227684,328
201907,한경면,10004227779,4630
201907,한경면,10004227780,399
201907,한경면,10004227783,16
201907,한경면,10004227784,810
201907,한경면,10004227785,3833
201907,한경면,10004227879,244
201907,한경면,10004227883,9
201907,한경면,10004227884,2479
201907,한경면,10004227885,21
201907,한경면,10004227886,2863
201907,한경면,10004227983,1
201907,한경면,10004227984,71
201907,한경면,10004227986,302
201907,한경면,10004227987,523
201907,한경면,10004228078,82
201907,한경면,10004228079,122
201907,한경면,10004228082,135
201907,한경면,10004228084,40
201907,한경면,10004228087,656
201907,한경면,10004228182,26
201907,한경면,10004228183,990
201907,한경면,10004228278,126
201907,한경면,10004228279,84
201907,한경면,10004228281,9
201907,한경면,10004228283,252
201907,한경면,10004228378,16
201907,한경면,10004228379,4
201907,한경면,10004228380,101
201907,한경면,10004228381,23
201907,한경면,10004228382,513
201907,한경면,10004228479,245
201907,한경면,10004228480,402
201907,한경면,10004228481,673
201907,한경면,10004228482,3055
201907,한경면,10004228483,1787
201907,한경면,10004228484,39
201907,한경면,10004228581,2888
201907,한경면,10004228583,228
201907,한경면,10004228680,225
201907,한경면,10004228683,1707
201907,한림읍,10004228087,150
201907,한림읍,10004228088,978
201907,한림읍,10004228188,648
201907,한림읍,10004228189,2157
201907,한림읍,10004228191,609
201907,한림읍,10004228286,8
201907,한림읍,10004228288,1378
201907,한림읍,10004228289,20834
201907,한림읍,10004228291,20
201907,한림읍,10004228385,704
201907,한림읍,10004228386,84
201907,한림읍,10004228388,183
201907,한림읍,10004228389,430
201907,한림읍,10004228390,12192
201907,한림읍,10004228391,1
201907,한림읍,10004228484,811
201907,한림읍,10004228485,113
201907,한림읍,10004228487,8
201907,한림읍,10004228488,4
201907,한림읍,10004228489,262
201907,한림읍,10004228490,244
201907,한림읍,10004228491,11499
201907,한림읍,10004228492,7143
201907,한림읍,10004228493,197
201907,한림읍,10004228585,196
201907,한림읍,10004228588,465
201907,한림읍,10004228589,10
201907,한림읍,10004228590,975
201907,한림읍,10004228591,32480
201907,한림읍,10004228592,16748
201907,한림읍,10004228593,4437
201907,한림읍,10004228594,656
201907,한림읍,10004228684,6
201907,한림읍,10004228685,5
201907,한림읍,10004228687,178
201907,한림읍,10004228688,76
201907,한림읍,10004228689,1632
201907,한림읍,10004228691,163
201907,한림읍,10004228692,2385
201907,한림읍,10004228693,213
201907,한림읍,10004228694,1267
201907,한림읍,10004228695,705
201907,한림읍,10004228785,1352
201907,한림읍,10004228791,186
201907,한림읍,10004228792,95
201907,한림읍,10004228794,464
201907,한림읍,10004228795,1232
201907,한림읍,10004228885,2405
201907,한림읍,10004228892,984
201907,한림읍,10004228893,17
201907,한림읍,10004228894,233
201907,한림읍,10004228895,362
201907,한림읍,10004229083,580
201907,한림읍,10004229084,1619
201907,한림읍,10004229384,258
201907,한림읍,10004229484,1291
201907,해안동,10004320295,135
201907,해안동,10004320296,1551
201907,해안동,10004320297,13273
201907,해안동,10004320395,58
201907,해안동,10004320396,1
201907,해안동,10004320397,30
201907,해안동,10004320398,3155
201907,해안동,10004320496,12
201907,해안동,10004320595,842
201907,화북이동,10004331102,560
201907,화북이동,10004331200,2548
201907,화북이동,10004331201,3196
201907,화북이동,10004331202,8844
201907,화북이동,10004331300,1
201907,화북이동,10004331301,3395
201907,화북이동,10004331302,4537
201907,화북이동,10004331402,834
201907,화북일동,10004331202,480
201907,화북일동,10004331203,2808
201907,화북일동,10004331204,43
201907,화북일동,10004331302,3985
